step,action
0,23
1,9
2,28
3,16
4,16
5,28
6,28
7,38
8,28
9,16
10,38
0,23
1,30
2,28
3,9
0,9
1,23
2,15
3,30
0,23
1,9
2,30
3,30
4,28
5,28
6,16
7,38
0,23
1,30
2,30
3,16
4,28
5,4
0,38
1,23
2,38
3,9
4,38
5,15
6,30
7,16
0,9
1,23
2,28
3,38
4,16
5,16
6,38
7,39
0,9
1,28
2,16
0,9
1,30
2,16
3,16
0,23
1,9
2,38
3,28
4,26
5,16
6,28
7,28
8,38
9,16
0,30
1,38
2,16
3,16
4,16
0,23
1,9
2,30
3,30
4,16
5,16
6,38
0,23
1,38
2,9
3,30
4,4
5,16
6,26
0,23
1,23
2,9
3,28
4,30
5,16
6,16
7,28
8,38
9,28
10,11
11,16
12,37
0,9
1,28
2,38
3,16
0,23
1,9
2,30
3,27
4,16
5,28
6,38
7,37
8,38
9,38
10,38
11,16
0,23
1,9
2,28
3,28
4,30
5,37
6,39
7,38
8,28
0,23
1,9
2,28
3,26
4,30
5,16
6,16
7,38
8,30
9,23
0,23
1,30
2,30
3,16
4,38
5,16
6,38
7,38
8,38
9,16
0,23
1,9
2,30
3,38
4,16
5,30
6,38
0,23
1,9
2,38
3,37
4,38
5,38
6,38
7,30
0,23
0,38
1,9
2,38
3,38
4,26
0,23
1,9
2,38
3,37
4,28
5,38
6,38
7,30
8,30
9,9
10,9
11,28
12,37
13,27
0,23
1,9
2,26
3,30
4,16
5,9
6,5
7,16
0,23
1,30
2,30
3,16
4,38
5,26
6,16
7,16
8,39
0,23
1,9
2,30
3,28
4,38
5,16
0,23
1,9
2,28
3,38
4,30
0,23
1,9
2,30
3,16
4,28
0,30
1,23
2,30
3,30
4,26
5,38
6,39
7,28
8,38
9,37
0,30
1,9
2,38
3,38
4,30
5,28
6,22
0,23
1,9
2,30
3,16
4,26
5,38
6,30
0,23
1,9
2,38
3,27
4,28
5,38
6,28
7,28
8,16
9,15
0,38
1,30
2,28
3,28
0,9
1,30
2,28
0,23
1,9
2,38
3,28
4,26
5,38
6,16
7,38
0,23
1,23
2,9
3,16
4,28
5,16
6,38
0,23
1,9
2,30
3,28
4,28
5,38
0,23
1,9
2,30
3,26
4,27
5,38
6,38
7,28
8,28
9,9
0,30
1,23
2,16
3,30
4,30
5,27
6,16
7,16
8,9
0,23
1,9
2,26
3,30
4,28
5,16
6,38
7,38
8,28
9,38
10,38
0,38
1,30
2,27
3,16
4,16
0,23
1,28
2,9
0,23
1,30
2,38
3,16
4,38
5,26
6,38
0,30
1,23
2,30
3,30
4,28
5,16
6,16
7,38
8,16
0,23
1,9
2,27
3,26
4,37
5,37
6,38
0,23
1,9
2,30
3,30
4,38
5,28
6,23
0,38
1,23
2,38
3,9
4,37
5,16
6,38
0,23
1,9
2,16
3,27
4,38
5,9
6,26
0,23
1,30
2,38
3,16
4,27
5,28
6,38
0,23
1,23
2,30
3,30
0,23
1,9
2,28
3,38
4,16
5,16
6,30
0,23
1,30
2,38
3,39
4,38
5,9
0,38
1,9
2,38
3,9
4,38
5,38
6,38
7,16
8,16
9,38
10,15
11,41
0,23
1,9
2,30
3,30
4,16
5,16
6,38
7,16
8,30
0,23
1,9
2,30
3,16
4,28
5,37
6,28
7,38
0,30
1,23
2,38
3,38
4,38
5,26
6,26
0,38
1,38
2,38
0,38
1,9
2,38
3,38
4,39
5,28
6,26
7,38
8,38
0,23
1,9
2,9
0,30
1,30
2,38
3,38
0,23
1,9
2,30
3,39
4,26
5,37
0,38
1,23
2,30
3,16
4,27
5,38
6,38
7,27
8,28
0,23
1,9
2,38
3,9
4,27
5,16
6,38
0,23
1,9
2,9
3,9
4,30
5,26
6,38
0,23
1,9
2,27
3,38
4,38
0,23
1,9
2,30
3,38
4,28
5,16
0,23
1,9
2,9
3,30
4,37
5,38
6,38
7,16
8,16
9,16
0,23
1,38
2,30
3,27
4,16
5,27
6,28
0,23
1,38
2,38
3,9
4,23
5,38
6,27
7,28
0,30
1,23
2,38
3,30
4,16
5,28
0,38
1,30
2,38
0,23
1,9
2,38
3,26
4,38
5,30
0,23
1,38
2,9
3,9
4,26
5,38
6,38
7,16
8,38
9,38
10,28
0,23
1,9
2,30
3,28
4,30
5,38
6,28
7,38
8,39
9,23
10,26
11,28
0,38
1,30
2,26
3,26
4,14
5,26
6,26
7,16
8,38
9,16
0,23
1,38
2,38
3,9
4,27
5,37
6,27
7,38
8,28
0,23
1,9
2,28
3,16
4,38
5,28
6,26
7,28
0,23
1,30
2,38
3,26
4,28
5,30
0,23
1,9
2,26
3,26
4,37
5,16
6,38
7,38
0,23
1,30
2,16
3,28
4,27
0,9
1,38
2,30
3,30
4,23
5,38
6,38
7,16
8,30
0,23
1,9
2,28
3,26
4,16
5,30
6,26
7,27
8,37
9,38
10,16
11,29
0,38
1,30
2,28
3,26
4,16
0,30
1,23
0,30
1,38
2,30
3,30
0,38
1,9
2,16
3,28
4,27
5,28
0,23
1,38
2,38
3,30
4,23
5,38
6,30
7,16
8,30
0,23
1,30
2,30
3,30
4,39
5,28
6,38
0,38
1,23
2,26
3,9
4,4
5,38
6,38
7,16
8,38
0,23
1,38
2,9
3,16
4,30
5,14
6,37
7,28
0,23
1,30
2,26
3,4
0,23
1,9
2,16
3,26
4,16
5,39
6,27
7,38
0,38
1,9
2,30
3,9
4,30
5,28
6,38
7,38
8,38
9,16
0,23
1,30
2,38
3,9
4,16
5,30
6,38
7,16
8,26
9,38
10,38
0,9
1,38
2,23
3,9
4,26
5,37
6,16
7,28
8,28
0,38
1,9
2,38
3,38
4,26
5,30
0,23
1,38
2,38
3,9
4,16
5,38
6,38
7,30
8,38
9,39
10,39
11,38
0,23
1,9
2,9
3,38
4,37
5,38
6,37
7,38
8,28
9,30
0,1
1,26
2,9
3,30
4,16
5,30
6,16
7,38
8,30
0,38
1,9
2,26
3,28
4,28
5,26
6,38
7,16
8,16
9,26
0,38
1,9
2,37
3,27
4,16
0,9
1,38
2,27
3,38
4,27
5,38
6,38
0,9
1,30
2,30
3,37
4,37
5,2
0,38
1,9
2,28
3,14
0,23
1,38
2,23
0,38
1,38
0,9
1,23
2,38
3,16
4,30
5,26
6,27
7,27
8,38
9,38
0,23
1,23
2,9
3,23
4,27
5,38
0,9
1,24
2,30
3,30
0,9
1,23
2,30
3,16
4,16
5,37
6,38
7,16
8,37
0,23
1,9
2,28
3,28
4,16
5,39
6,38
0,23
1,9
2,9
3,30
4,30
5,38
6,38
7,38
8,39
9,38
10,38
11,9
0,23
1,9
2,28
3,30
4,38
5,38
6,38
7,38
8,28
9,39
10,16
0,26
1,9
2,26
3,26
4,30
5,16
6,38
7,38
8,38
9,38
10,38
0,23
1,9
2,28
3,30
4,30
5,37
6,38
7,11
0,23
1,9
2,16
3,16
4,38
5,9
6,26
7,38
0,38
1,9
2,30
3,38
4,26
5,39
6,9
0,1
1,9
2,30
3,28
4,26
5,38
6,26
0,23
1,9
2,26
3,30
4,38
5,30
6,37
7,38
0,23
1,9
2,38
3,28
4,27
5,16
6,39
0,23
1,9
2,16
3,37
4,30
5,38
6,26
7,30
8,38
9,38
10,28
11,37
0,23
1,9
2,16
3,16
4,16
5,38
6,27
0,23
1,9
2,28
3,30
4,37
5,16
6,38
7,16
8,37
9,38
10,38
11,38
12,30
13,30
14,38
15,16
16,30
17,36
18,38
19,38
20,16
0,23
1,9
2,9
0,23
1,30
0,23
1,9
2,16
3,26
4,27
5,38
6,30
0,23
1,9
2,38
3,30
4,37
5,38
6,38
7,16
0,23
1,9
2,38
3,30
4,30
0,23
1,9
2,30
3,37
4,30
5,17
0,23
1,9
2,30
3,26
4,38
5,38
6,30
7,38
0,38
1,23
2,9
3,38
4,26
5,38
6,28
7,38
0,9
1,23
2,9
3,30
4,30
0,23
1,9
2,38
3,38
4,38
5,38
6,38
0,23
1,9
2,37
3,28
4,27
5,26
6,16
7,38
8,16
9,28
0,9
1,38
2,30
3,38
4,37
0,23
1,9
2,38
3,37
4,14
5,38
6,38
7,30
8,16
9,16
10,28
11,37
12,16
13,38
0,9
1,23
2,23
3,38
4,30
5,38
6,38
7,28
8,38
9,13
0,9
1,23
2,30
3,30
4,38
5,37
6,38
7,16
0,23
1,9
2,30
3,26
4,39
5,16
6,38
7,38
8,38
9,30
0,23
1,38
2,27
3,27
4,27
5,28
0,26
1,9
2,37
3,16
0,23
1,9
2,28
3,38
4,30
5,37
6,26
7,38
0,9
1,1
2,38
3,4
4,26
5,27
6,16
0,23
1,9
2,38
3,9
4,16
5,26
6,27
7,27
8,38
9,3
10,37
11,16
12,38
0,38
1,38
2,9
3,38
4,38
0,23
1,38
2,38
3,23
4,30
0,1
1,9
2,38
3,30
4,38
5,27
6,16
7,14
0,1
1,9
2,27
3,38
4,14
5,16
6,38
7,27
8,38
0,23
1,27
2,38
3,9
0,23
0,23
1,9
2,23
3,30
0,23
1,9
2,9
3,38
4,16
5,38
6,37
7,16
8,38
0,9
1,38
2,26
3,38
4,38
5,38
6,38
7,23
0,38
1,9
2,16
3,38
0,1
1,38
2,9
3,30
4,27
5,38
6,38
7,19
0,23
1,9
2,28
3,26
4,38
5,16
6,16
0,38
1,38
0,27
1,9
2,27
3,16
4,7
5,38
6,38
7,38
8,23
0,9
1,1
2,28
3,38
4,38
5,30
6,38
7,38
0,23
1,9
2,38
3,30
4,38
5,16
6,37
7,38
8,28
0,38
1,38
2,27
3,27
4,38
5,39
6,38
7,9
8,39
0,23
1,9
2,30
3,38
4,27
5,38
6,16
0,1
1,38
2,9
3,28
4,28
5,30
6,37
7,16
8,38
0,9
1,23
2,9
3,38
4,27
5,38
6,38
7,38
0,9
1,38
2,38
3,28
4,38
5,26
0,9
1,38
2,37
3,28
4,26
0,23
1,9
2,30
3,16
4,16
5,39
0,23
1,9
2,28
3,38
4,30
5,27
6,38
7,38
8,37
0,23
1,9
2,16
3,27
4,16
5,16
6,38
7,16
8,16
0,23
1,9
2,27
3,27
4,14
5,37
6,38
7,16
8,15
9,16
10,28
11,5
12,38
0,1
1,9
2,26
3,39
4,16
5,16
6,26
0,23
1,9
2,16
0,1
1,9
2,38
3,9
4,30
5,38
6,16
7,38
0,23
1,38
2,9
3,38
4,16
5,37
0,23
1,9
2,38
3,38
4,16
5,16
6,38
7,16
8,38
9,16
10,38
11,38
12,38
13,38
0,23
1,9
2,38
3,38
4,27
5,38
6,30
7,30
0,23
1,9
2,9
0,1
1,9
2,39
3,38
4,37
5,38
0,9
1,23
2,27
3,27
4,16
5,27
6,38
7,27
8,38
0,23
1,9
2,28
3,38
4,38
5,38
6,38
7,16
0,23
1,9
2,38
3,27
4,38
0,1
1,9
2,9
3,26
4,16
5,38
6,16
7,9
0,38
1,9
2,9
3,9
4,16
5,30
6,38
7,38
0,1
1,9
2,30
3,38
4,27
5,38
6,16
7,38
0,23
1,9
2,9
3,16
4,27
5,16
6,27
0,23
1,9
2,38
3,16
4,16
5,38
6,16
0,23
1,9
2,9
3,38
4,38
5,38
6,28
7,38
0,9
1,16
2,38
3,3
0,23
1,9
2,9
3,38
4,30
5,38
6,38
7,38
0,9
1,5
2,14
3,16
4,4
5,37
0,23
1,9
2,9
3,30
4,38
5,37
6,38
7,16
8,30
9,16
0,9
1,23
2,9
3,38
4,16
5,38
6,38
7,38
8,38
9,27
10,16
0,23
1,9
2,27
3,38
4,38
5,14
6,38
7,38
8,14
0,23
1,9
2,9
3,30
4,9
0,23
1,9
2,14
3,15
4,16
5,37
6,37
7,14
8,4
0,23
1,23
2,38
3,38
4,4
5,38
6,38
0,23
1,9
2,38
3,16
4,14
5,28
6,38
7,27
8,39
9,37
10,14
0,38
1,9
2,38
3,38
4,29
0,23
1,1
2,9
3,37
4,16
5,26
6,38
7,38
8,19
0,38
1,9
2,27
0,9
1,23
2,38
3,38
4,27
5,27
6,29
0,23
1,9
2,27
3,38
4,14
5,14
6,38
7,38
0,30
1,9
2,9
0,23
1,9
2,9
3,26
4,38
5,16
6,38
7,27
0,23
1,9
2,23
3,38
4,30
5,39
6,27
7,38
8,27
0,1
1,27
2,38
3,26
4,27
5,38
6,27
7,37
8,16
9,15
10,38
11,38
12,14
13,39
14,38
15,38
16,38
17,5
18,39
19,38
0,23
1,9
2,38
3,27
4,38
0,23
1,9
2,30
3,16
4,30
5,16
6,16
0,1
1,9
2,9
3,9
4,30
5,30
6,38
7,37
8,38
0,1
1,9
2,9
3,26
4,38
5,27
6,37
0,1
1,9
2,30
3,38
4,37
5,16
6,38
7,38
8,28
0,1
1,38
2,9
3,27
4,14
5,38
6,38
7,27
8,4
0,1
1,9
2,27
3,38
4,4
5,16
6,38
7,38
8,38
9,38
10,28
11,16
12,27
13,16
0,1
1,9
2,38
3,38
4,16
5,16
6,37
7,16
0,1
1,38
2,9
3,26
4,27
5,38
6,9
0,1
1,9
2,38
3,38
4,26
5,14
0,1
1,9
2,38
3,38
4,14
5,38
6,38
0,1
1,26
2,9
3,9
4,38
5,14
6,7
7,38
8,16
9,38
10,38
0,9
1,1
2,38
3,16
4,16
5,38
6,14
7,26
0,23
1,1
2,9
3,16
4,38
5,14
6,38
7,38
8,39
9,38
10,38
11,16
12,28
13,26
14,16
0,38
1,9
0,1
1,9
2,9
0,1
1,9
2,1
3,16
4,16
5,38
6,14
7,38
8,38
9,38
10,38
0,23
1,9
2,28
3,29
4,9
5,36
6,29
7,16
0,1
1,9
2,38
3,16
4,14
5,28
0,1
1,38
2,18
0,23
1,9
2,1
3,27
4,16
5,38
0,23
1,9
2,1
3,9
0,23
1,38
2,9
3,9
4,14
5,8
0,23
1,23
2,38
3,30
4,26
5,14
6,28
7,37
0,23
1,38
2,14
3,29
0,1
1,9
2,29
3,38
4,16
5,15
6,38
7,38
8,38
9,38
0,1
1,9
2,7
3,28
4,26
5,39
6,16
7,38
8,30
0,9
1,23
2,38
3,26
4,26
5,38
6,28
0,1
1,38
2,9
3,26
4,16
5,14
6,27
0,23
1,9
2,14
3,14
4,38
5,28
6,14
7,27
8,4
9,28
10,38
11,30
12,26
0,1
1,9
2,26
3,16
4,38
5,16
6,38
0,23
1,9
2,37
3,18
4,27
5,38
6,38
0,1
1,9
2,30
3,38
4,16
5,30
6,14
7,14
8,5
9,28
10,38
11,38
12,4
13,16
0,1
1,9
2,38
3,30
4,16
5,16
6,26
7,15
8,38
9,15
0,23
1,26
2,9
0,23
1,9
2,30
3,27
4,5
5,28
0,1
1,9
2,30
3,15
4,23
5,38
6,5
7,5
8,15
9,5
10,15
0,1
1,9
2,16
3,16
4,39
5,38
6,39
7,14
0,23
1,1
2,9
3,9
4,14
5,4
6,37
7,14
8,28
9,30
10,28
0,23
1,9
2,38
3,7
4,7
5,5
6,30
0,1
1,26
2,14
3,7
4,30
0,1
1,9
2,16
3,38
4,28
5,28
6,38
0,1
1,1
2,9
3,9
4,26
5,37
6,38
7,23
8,38
9,14
0,23
1,1
2,9
3,16
4,9
5,14
6,27
7,4
0,1
0,1
1,1
2,9
3,9
4,28
5,14
6,14
0,23
1,1
2,23
3,4
4,30
5,4
6,38
7,28
8,30
0,1
1,9
2,1
3,4
0,23
1,4
2,9
3,30
4,37
5,30
6,38
7,7
8,30
9,36
10,26
0,23
0,23
1,9
2,1
3,4
4,37
0,1
1,1
2,9
3,30
4,37
5,14
6,5
0,1
1,1
2,9
3,27
4,5
5,4
6,4
7,7
8,26
9,23
0,1
1,1
2,9
3,30
4,14
5,4
0,1
1,9
2,38
3,30
4,37
5,30
0,23
1,9
2,23
3,4
4,30
5,5
6,26
7,7
8,5
9,37
0,23
1,1
2,30
0,1
1,1
2,9
3,14
4,16
5,39
0,1
1,9
2,5
3,30
4,14
5,39
0,1
1,9
2,28
3,30
4,28
5,30
0,1
1,9
2,30
3,14
4,5
5,30
6,7
7,30
0,1
1,1
2,9
3,26
4,14
5,5
6,39
7,14
8,7
9,30
0,23
1,23
2,9
3,23
4,1
5,39
6,7
7,38
8,26
9,30
0,23
1,1
2,9
3,1
0,1
1,9
2,14
3,38
4,38
5,30
6,5
7,7
0,1
1,23
2,26
3,27
0,1
1,1
2,9
3,28
4,4
5,15
6,38
0,1
1,1
2,23
0,1
1,9
2,23
3,39
4,30
5,16
6,38
0,1
1,1
2,38
3,38
4,15
5,30
6,14
7,23
8,15
9,36
10,7
11,23
12,14
13,39
14,4
15,43
0,23
1,9
2,38
3,15
0,1
1,23
2,26
3,30
4,26
5,4
6,39
7,27
0,30
1,23
2,9
0,15
1,37
2,4
3,36
0,1
1,1
2,9
3,31
4,7
0,1
1,9
2,23
3,4
4,4
0,1
1,1
2,30
3,7
4,14
5,38
6,14
7,7
8,39
0,1
1,1
2,26
3,9
4,4
5,14
0,1
1,23
0,1
1,9
2,30
3,14
4,16
5,5
0,1
1,1
2,9
3,14
4,4
5,27
6,28
7,7
8,7
9,15
10,38
0,9
1,43
0,1
1,26
2,9
3,9
4,38
5,39
6,37
7,38
8,5
9,7
0,1
1,23
2,15
3,30
0,1
1,9
2,1
3,7
4,28
5,16
0,1
1,9
2,26
3,14
4,26
5,37
6,28
7,7
8,7
9,23
10,14
11,7
12,30
0,1
1,1
2,9
3,30
4,7
5,7
6,39
7,14
8,39
9,39
10,9
0,1
1,26
2,9
3,5
4,27
5,39
6,38
0,23
1,9
2,28
3,15
4,7
5,36
6,26
7,28
8,15
0,1
1,9
2,23
3,28
0,1
1,23
0,1
1,9
2,14
3,9
4,28
5,37
0,1
1,1
2,27
3,14
0,1
1,1
2,1
0,1
0,1
1,1
2,38
3,36
4,30
0,1
1,1
2,9
3,38
4,30
5,37
6,23
0,1
1,9
2,14
3,9
4,39
5,37
0,1
1,9
2,28
3,14
4,26
5,27
6,7
0,1
1,23
2,9
3,38
4,28
5,39
6,36
7,14
8,38
9,7
0,23
1,1
2,9
3,9
4,26
5,30
6,27
7,38
8,15
0,1
1,9
2,15
3,30
4,7
5,38
6,38
7,15
8,13
0,1
1,1
2,1
3,9
4,7
5,36
6,28
7,7
0,1
1,1
2,9
3,23
0,1
1,1
2,9
3,14
4,14
5,30
6,7
7,26
8,38
9,26
10,30
11,38
0,1
1,9
2,27
3,39
4,28
5,7
6,14
0,23
1,9
2,30
3,38
4,37
0,1
1,9
2,9
3,38
4,38
5,30
6,16
7,15
8,27
9,39
0,1
1,1
2,9
3,9
4,38
5,7
6,28
7,38
8,7
0,1
1,9
2,39
3,4
4,7
5,37
6,14
7,6
8,14
9,39
10,16
0,1
1,9
2,1
3,37
4,9
5,39
6,16
7,30
8,38
9,4
10,15
0,1
1,23
2,9
3,39
4,30
5,9
0,1
1,9
2,9
3,26
4,7
5,30
6,23
0,1
1,23
2,9
3,9
0,1
1,1
2,9
3,1
4,15
5,37
6,39
7,15
8,23
9,14
10,30
0,1
1,9
2,38
3,30
4,27
5,14
6,38
7,37
0,1
1,23
2,9
3,16
4,28
5,26
6,14
7,39
8,14
0,1
1,1
2,1
3,6
4,23
5,39
6,38
7,37
8,16
9,36
10,7
0,23
1,1
2,9
3,9
4,7
5,7
6,26
7,16
8,14
9,30
0,1
1,9
2,14
3,14
4,38
0,1
1,1
2,9
3,9
0,23
1,1
2,9
3,27
4,39
5,16
6,14
7,38
8,39
0,23
1,1
2,9
3,9
4,30
0,1
1,9
2,9
3,38
4,26
5,37
6,26
7,14
0,1
1,1
2,9
3,9
4,30
5,37
6,38
7,38
0,23
1,23
2,1
3,38
4,38
0,23
1,1
2,26
3,9
4,30
5,30
6,38
7,14
8,7
9,28
10,29
11,14
12,26
13,39
14,38
0,1
1,1
2,9
3,26
4,30
5,7
6,38
7,27
8,26
0,1
1,23
2,16
3,28
4,16
5,16
6,15
0,1
1,1
2,1
3,9
4,5
5,30
6,38
7,37
8,28
9,4
10,7
0,1
1,1
2,9
3,9
4,16
5,37
6,39
